entry_ID,dustbin_id,location,filled_capacity,date,time,day_of_week
15442,3,Kandivali,8,2024-01-31,17:00,Wednesday
15443,3,Kandivali,9,2024-01-31,18:00,Wednesday
15444,3,Kandivali,9,2024-01-31,19:00,Wednesday
15445,4,Goregaon East,2,2024-01-31,8:00,Wednesday
15446,4,Goregaon East,3,2024-01-31,9:00,Wednesday
15447,4,Goregaon East,4,2024-01-31,10:00,Wednesday
15448,4,Goregaon East,5,2024-01-31,11:00,Wednesday
15449,4,Goregaon East,7,2024-01-31,12:00,Wednesday
15450,4,Goregaon East,6,2024-01-31,13:00,Wednesday
15451,4,Goregaon East,7,2024-01-31,14:00,Wednesday
15452,4,Goregaon East,7,2024-01-31,15:00,Wednesday
15453,4,Goregaon East,9,2024-01-31,16:00,Wednesday
15454,4,Goregaon East,8,2024-01-31,17:00,Wednesday
15455,4,Goregaon East,8,2024-01-31,18:00,Wednesday
15456,4,Goregaon East,7,2024-01-31,19:00,Wednesday
15457,5,Andheri West,5,2024-01-31,8:00,Wednesday
15458,5,Andheri West,6,2024-01-31,9:00,Wednesday
15459,5,Andheri West,8,2024-01-31,10:00,Wednesday
15460,5,Andheri West,8,2024-01-31,11:00,Wednesday
15461,5,Andheri West,8,2024-01-31,12:00,Wednesday
15462,5,Andheri West,9,2024-01-31,13:00,Wednesday
15463,5,Andheri West,9,2024-01-31,14:00,Wednesday
15464,5,Andheri West,7,2024-01-31,15:00,Wednesday
15465,5,Andheri West,7,2024-01-31,16:00,Wednesday
15466,5,Andheri West,8,2024-01-31,17:00,Wednesday
15467,5,Andheri West,8,2024-01-31,18:00,Wednesday
15468,5,Andheri West,8,2024-01-31,19:00,Wednesday
15469,6,Pathanwadi,4,2024-01-31,8:00,Wednesday
15470,6,Pathanwadi,6,2024-01-31,9:00,Wednesday
15471,6,Pathanwadi,7,2024-01-31,10:00,Wednesday
15472,6,Pathanwadi,8,2024-01-31,11:00,Wednesday
15473,6,Pathanwadi,10,2024-01-31,12:00,Wednesday
15474,6,Pathanwadi,10,2024-01-31,13:00,Wednesday
15475,6,Pathanwadi,10,2024-01-31,14:00,Wednesday
15476,6,Pathanwadi,10,2024-01-31,15:00,Wednesday
15477,6,Pathanwadi,10,2024-01-31,16:00,Wednesday
15478,6,Pathanwadi,10,2024-01-31,17:00,Wednesday
15479,6,Pathanwadi,10,2024-01-31,18:00,Wednesday
15480,6,Pathanwadi,10,2024-01-31,19:00,Wednesday
15481,1,Thane,4,2024-02-01,8:00,Thursday
15482,1,Thane,5,2024-02-01,9:00,Thursday
15483,1,Thane,6,2024-02-01,10:00,Thursday
15484,1,Thane,8,2024-02-01,11:00,Thursday
15485,1,Thane,10,2024-02-01,12:00,Thursday
15486,1,Thane,9,2024-02-01,13:00,Thursday
15487,1,Thane,7,2024-02-01,14:00,Thursday
15488,1,Thane,7,2024-02-01,15:00,Thursday
15489,1,Thane,8,2024-02-01,16:00,Thursday
15490,1,Thane,9,2024-02-01,17:00,Thursday
15491,1,Thane,8,2024-02-01,18:00,Thursday
15492,1,Thane,9,2024-02-01,19:00,Thursday
15493,2,Malad East,3,2024-02-01,8:00,Thursday
15494,2,Malad East,5,2024-02-01,9:00,Thursday
15495,2,Malad East,7,2024-02-01,10:00,Thursday
15496,2,Malad East,10,2024-02-01,11:00,Thursday
15497,2,Malad East,10,2024-02-01,12:00,Thursday
15498,2,Malad East,10,2024-02-01,13:00,Thursday
15499,2,Malad East,10,2024-02-01,14:00,Thursday
15500,2,Malad East,10,2024-02-01,15:00,Thursday
15501,2,Malad East,10,2024-02-01,16:00,Thursday
15502,2,Malad East,10,2024-02-01,17:00,Thursday
15503,2,Malad East,10,2024-02-01,18:00,Thursday
15504,2,Malad East,10,2024-02-01,19:00,Thursday
15505,3,Kandivali,3,2024-02-01,8:00,Thursday
15506,3,Kandivali,4,2024-02-01,9:00,Thursday
15507,3,Kandivali,7,2024-02-01,10:00,Thursday
15508,3,Kandivali,10,2024-02-01,11:00,Thursday
15509,3,Kandivali,10,2024-02-01,12:00,Thursday
15510,3,Kandivali,9,2024-02-01,13:00,Thursday
15511,3,Kandivali,9,2024-02-01,14:00,Thursday
15512,3,Kandivali,8,2024-02-01,15:00,Thursday
15513,3,Kandivali,8,2024-02-01,16:00,Thursday
15514,3,Kandivali,9,2024-02-01,17:00,Thursday
15515,3,Kandivali,7,2024-02-01,18:00,Thursday
15516,3,Kandivali,9,2024-02-01,19:00,Thursday
15517,4,Goregaon East,3,2024-02-01,8:00,Thursday
15518,4,Goregaon East,4,2024-02-01,9:00,Thursday
15519,4,Goregaon East,7,2024-02-01,10:00,Thursday
15520,4,Goregaon East,7,2024-02-01,11:00,Thursday
15521,4,Goregaon East,7,2024-02-01,12:00,Thursday
15522,4,Goregaon East,9,2024-02-01,13:00,Thursday
15523,4,Goregaon East,9,2024-02-01,14:00,Thursday
15524,4,Goregaon East,9,2024-02-01,15:00,Thursday
15525,4,Goregaon East,9,2024-02-01,16:00,Thursday
15526,4,Goregaon East,9,2024-02-01,17:00,Thursday
15527,4,Goregaon East,7,2024-02-01,18:00,Thursday
15528,4,Goregaon East,9,2024-02-01,19:00,Thursday
15529,5,Andheri West,5,2024-02-01,8:00,Thursday
15530,5,Andheri West,7,2024-02-01,9:00,Thursday
15531,5,Andheri West,9,2024-02-01,10:00,Thursday
15532,5,Andheri West,9,2024-02-01,11:00,Thursday
15533,5,Andheri West,9,2024-02-01,12:00,Thursday
15534,5,Andheri West,8,2024-02-01,13:00,Thursday
15535,5,Andheri West,7,2024-02-01,14:00,Thursday
15536,5,Andheri West,7,2024-02-01,15:00,Thursday
15537,5,Andheri West,8,2024-02-01,16:00,Thursday
15538,5,Andheri West,8,2024-02-01,17:00,Thursday
15539,5,Andheri West,9,2024-02-01,18:00,Thursday
15540,5,Andheri West,8,2024-02-01,19:00,Thursday
15541,6,Pathanwadi,3,2024-02-01,8:00,Thursday
15542,6,Pathanwadi,6,2024-02-01,9:00,Thursday
15543,6,Pathanwadi,9,2024-02-01,10:00,Thursday
15544,6,Pathanwadi,10,2024-02-01,11:00,Thursday
15545,6,Pathanwadi,10,2024-02-01,12:00,Thursday
15546,6,Pathanwadi,10,2024-02-01,13:00,Thursday
15547,6,Pathanwadi,10,2024-02-01,14:00,Thursday
15548,6,Pathanwadi,10,2024-02-01,15:00,Thursday
15549,6,Pathanwadi,10,2024-02-01,16:00,Thursday
15550,6,Pathanwadi,10,2024-02-01,17:00,Thursday
15551,6,Pathanwadi,10,2024-02-01,18:00,Thursday
15552,6,Pathanwadi,10,2024-02-01,19:00,Thursday
15553,1,Thane,3,2024-02-02,8:00,Friday
15554,1,Thane,4,2024-02-02,9:00,Friday
15555,1,Thane,5,2024-02-02,10:00,Friday
15556,1,Thane,4,2024-02-02,11:00,Friday
15557,1,Thane,9,2024-02-02,12:00,Friday
15558,1,Thane,7,2024-02-02,13:00,Friday
15559,1,Thane,7,2024-02-02,14:00,Friday
15560,1,Thane,7,2024-02-02,15:00,Friday
15561,1,Thane,7,2024-02-02,16:00,Friday
15562,1,Thane,7,2024-02-02,17:00,Friday
15563,1,Thane,7,2024-02-02,18:00,Friday
15564,1,Thane,9,2024-02-02,19:00,Friday
15565,2,Malad East,4,2024-02-02,8:00,Friday
15566,2,Malad East,5,2024-02-02,9:00,Friday
15567,2,Malad East,7,2024-02-02,10:00,Friday
15568,2,Malad East,7,2024-02-02,11:00,Friday
15569,2,Malad East,9,2024-02-02,12:00,Friday
15570,2,Malad East,8,2024-02-02,13:00,Friday
15571,2,Malad East,7,2024-02-02,14:00,Friday
15572,2,Malad East,7,2024-02-02,15:00,Friday
15573,2,Malad East,9,2024-02-02,16:00,Friday
15574,2,Malad East,9,2024-02-02,17:00,Friday
15575,2,Malad East,7,2024-02-02,18:00,Friday
15576,2,Malad East,9,2024-02-02,19:00,Friday
15577,3,Kandivali,5,2024-02-02,8:00,Friday
15578,3,Kandivali,6,2024-02-02,9:00,Friday
15579,3,Kandivali,7,2024-02-02,10:00,Friday
15580,3,Kandivali,7,2024-02-02,11:00,Friday
15581,3,Kandivali,8,2024-02-02,12:00,Friday
15582,3,Kandivali,7,2024-02-02,13:00,Friday
15583,3,Kandivali,7,2024-02-02,14:00,Friday
15584,3,Kandivali,8,2024-02-02,15:00,Friday
15585,3,Kandivali,7,2024-02-02,16:00,Friday
15586,3,Kandivali,9,2024-02-02,17:00,Friday
15587,3,Kandivali,8,2024-02-02,18:00,Friday
15588,3,Kandivali,7,2024-02-02,19:00,Friday
15589,4,Goregaon East,4,2024-02-02,8:00,Friday
15590,4,Goregaon East,6,2024-02-02,9:00,Friday
15591,4,Goregaon East,8,2024-02-02,10:00,Friday
15592,4,Goregaon East,7,2024-02-02,11:00,Friday
15593,4,Goregaon East,7,2024-02-02,12:00,Friday
15594,4,Goregaon East,9,2024-02-02,13:00,Friday
15595,4,Goregaon East,9,2024-02-02,14:00,Friday
15596,4,Goregaon East,8,2024-02-02,15:00,Friday
15597,4,Goregaon East,8,2024-02-02,16:00,Friday
15598,4,Goregaon East,8,2024-02-02,17:00,Friday
15599,4,Goregaon East,8,2024-02-02,18:00,Friday
15600,4,Goregaon East,9,2024-02-02,19:00,Friday
15601,5,Andheri West,3,2024-02-02,8:00,Friday
15602,5,Andheri West,4,2024-02-02,9:00,Friday
15603,5,Andheri West,5,2024-02-02,10:00,Friday
15604,5,Andheri West,6,2024-02-02,11:00,Friday
15605,5,Andheri West,6,2024-02-02,12:00,Friday
15606,5,Andheri West,9,2024-02-02,13:00,Friday
15607,5,Andheri West,8,2024-02-02,14:00,Friday
15608,5,Andheri West,8,2024-02-02,15:00,Friday
15609,5,Andheri West,8,2024-02-02,16:00,Friday
15610,5,Andheri West,9,2024-02-02,17:00,Friday
15611,5,Andheri West,7,2024-02-02,18:00,Friday
15612,5,Andheri West,9,2024-02-02,19:00,Friday
15613,6,Pathanwadi,5,2024-02-02,8:00,Friday
15614,6,Pathanwadi,7,2024-02-02,9:00,Friday
15615,6,Pathanwadi,8,2024-02-02,10:00,Friday
15616,6,Pathanwadi,10,2024-02-02,11:00,Friday
15617,6,Pathanwadi,10,2024-02-02,12:00,Friday
15618,6,Pathanwadi,8,2024-02-02,13:00,Friday
15619,6,Pathanwadi,7,2024-02-02,14:00,Friday
15620,6,Pathanwadi,9,2024-02-02,15:00,Friday
15621,6,Pathanwadi,8,2024-02-02,16:00,Friday
15622,6,Pathanwadi,7,2024-02-02,17:00,Friday
15623,6,Pathanwadi,8,2024-02-02,18:00,Friday
15624,6,Pathanwadi,7,2024-02-02,19:00,Friday
15625,1,Thane,5,2024-02-03,8:00,Saturday
15626,1,Thane,6,2024-02-03,9:00,Saturday
15627,1,Thane,8,2024-02-03,10:00,Saturday
15628,1,Thane,9,2024-02-03,11:00,Saturday
15629,1,Thane,10,2024-02-03,12:00,Saturday
15630,1,Thane,7,2024-02-03,13:00,Saturday
15631,1,Thane,8,2024-02-03,14:00,Saturday
15632,1,Thane,8,2024-02-03,15:00,Saturday
15633,1,Thane,9,2024-02-03,16:00,Saturday
15634,1,Thane,8,2024-02-03,17:00,Saturday
15635,1,Thane,9,2024-02-03,18:00,Saturday
15636,1,Thane,7,2024-02-03,19:00,Saturday
15637,2,Malad East,4,2024-02-03,8:00,Saturday
15638,2,Malad East,7,2024-02-03,9:00,Saturday
15639,2,Malad East,9,2024-02-03,10:00,Saturday
15640,2,Malad East,7,2024-02-03,11:00,Saturday
15641,2,Malad East,7,2024-02-03,12:00,Saturday
15642,2,Malad East,7,2024-02-03,13:00,Saturday
15643,2,Malad East,8,2024-02-03,14:00,Saturday
15644,2,Malad East,9,2024-02-03,15:00,Saturday
15645,2,Malad East,8,2024-02-03,16:00,Saturday
15646,2,Malad East,7,2024-02-03,17:00,Saturday
15647,2,Malad East,8,2024-02-03,18:00,Saturday
15648,2,Malad East,7,2024-02-03,19:00,Saturday
15649,3,Kandivali,3,2024-02-03,8:00,Saturday
15650,3,Kandivali,4,2024-02-03,9:00,Saturday
15651,3,Kandivali,4,2024-02-03,10:00,Saturday
15652,3,Kandivali,5,2024-02-03,11:00,Saturday
15653,3,Kandivali,6,2024-02-03,12:00,Saturday
15654,3,Kandivali,9,2024-02-03,13:00,Saturday
15655,3,Kandivali,8,2024-02-03,14:00,Saturday
15656,3,Kandivali,8,2024-02-03,15:00,Saturday
15657,3,Kandivali,9,2024-02-03,16:00,Saturday
15658,3,Kandivali,8,2024-02-03,17:00,Saturday
15659,3,Kandivali,7,2024-02-03,18:00,Saturday
15660,3,Kandivali,9,2024-02-03,19:00,Saturday
15661,4,Goregaon East,2,2024-02-03,8:00,Saturday
15662,4,Goregaon East,4,2024-02-03,9:00,Saturday
15663,4,Goregaon East,7,2024-02-03,10:00,Saturday
15664,4,Goregaon East,8,2024-02-03,11:00,Saturday
15665,4,Goregaon East,10,2024-02-03,12:00,Saturday
15666,4,Goregaon East,8,2024-02-03,13:00,Saturday
15667,4,Goregaon East,7,2024-02-03,14:00,Saturday
15668,4,Goregaon East,8,2024-02-03,15:00,Saturday
15669,4,Goregaon East,8,2024-02-03,16:00,Saturday
15670,4,Goregaon East,8,2024-02-03,17:00,Saturday
15671,4,Goregaon East,7,2024-02-03,18:00,Saturday
15672,4,Goregaon East,7,2024-02-03,19:00,Saturday
15673,5,Andheri West,3,2024-02-03,8:00,Saturday
15674,5,Andheri West,5,2024-02-03,9:00,Saturday
15675,5,Andheri West,7,2024-02-03,10:00,Saturday
15676,5,Andheri West,9,2024-02-03,11:00,Saturday
15677,5,Andheri West,10,2024-02-03,12:00,Saturday
15678,5,Andheri West,10,2024-02-03,13:00,Saturday
15679,5,Andheri West,10,2024-02-03,14:00,Saturday
15680,5,Andheri West,10,2024-02-03,15:00,Saturday
15681,5,Andheri West,10,2024-02-03,16:00,Saturday
15682,5,Andheri West,10,2024-02-03,17:00,Saturday
15683,5,Andheri West,10,2024-02-03,18:00,Saturday
15684,5,Andheri West,10,2024-02-03,19:00,Saturday
15685,6,Pathanwadi,2,2024-02-03,8:00,Saturday
15686,6,Pathanwadi,4,2024-02-03,9:00,Saturday
15687,6,Pathanwadi,6,2024-02-03,10:00,Saturday
15688,6,Pathanwadi,8,2024-02-03,11:00,Saturday
15689,6,Pathanwadi,9,2024-02-03,12:00,Saturday
15690,6,Pathanwadi,10,2024-02-03,13:00,Saturday
15691,6,Pathanwadi,10,2024-02-03,14:00,Saturday
15692,6,Pathanwadi,10,2024-02-03,15:00,Saturday
15693,6,Pathanwadi,10,2024-02-03,16:00,Saturday
15694,6,Pathanwadi,10,2024-02-03,17:00,Saturday
15695,6,Pathanwadi,10,2024-02-03,18:00,Saturday
15696,6,Pathanwadi,10,2024-02-03,19:00,Saturday
15697,1,Thane,3,2024-02-04,8:00,Sunday
15698,1,Thane,6,2024-02-04,9:00,Sunday
15699,1,Thane,9,2024-02-04,10:00,Sunday
15700,1,Thane,10,2024-02-04,11:00,Sunday
15701,1,Thane,10,2024-02-04,12:00,Sunday
15702,1,Thane,7,2024-02-04,13:00,Sunday
15703,1,Thane,7,2024-02-04,14:00,Sunday
15704,1,Thane,9,2024-02-04,15:00,Sunday
15705,1,Thane,7,2024-02-04,16:00,Sunday
15706,1,Thane,8,2024-02-04,17:00,Sunday
15707,1,Thane,8,2024-02-04,18:00,Sunday
15708,1,Thane,9,2024-02-04,19:00,Sunday
15709,2,Malad East,4,2024-02-04,8:00,Sunday
15710,2,Malad East,7,2024-02-04,9:00,Sunday
15711,2,Malad East,9,2024-02-04,10:00,Sunday
15712,2,Malad East,10,2024-02-04,11:00,Sunday
15713,2,Malad East,10,2024-02-04,12:00,Sunday
15714,2,Malad East,7,2024-02-04,13:00,Sunday
15715,2,Malad East,8,2024-02-04,14:00,Sunday
15716,2,Malad East,9,2024-02-04,15:00,Sunday
15717,2,Malad East,7,2024-02-04,16:00,Sunday
15718,2,Malad East,9,2024-02-04,17:00,Sunday
15719,2,Malad East,7,2024-02-04,18:00,Sunday
15720,2,Malad East,9,2024-02-04,19:00,Sunday
15721,3,Kandivali,4,2024-02-04,8:00,Sunday
15722,3,Kandivali,6,2024-02-04,9:00,Sunday
15723,3,Kandivali,7,2024-02-04,10:00,Sunday
15724,3,Kandivali,10,2024-02-04,11:00,Sunday
15725,3,Kandivali,10,2024-02-04,12:00,Sunday
15726,3,Kandivali,9,2024-02-04,13:00,Sunday
15727,3,Kandivali,7,2024-02-04,14:00,Sunday
15728,3,Kandivali,8,2024-02-04,15:00,Sunday
15729,3,Kandivali,8,2024-02-04,16:00,Sunday
15730,3,Kandivali,9,2024-02-04,17:00,Sunday
15731,3,Kandivali,7,2024-02-04,18:00,Sunday
15732,3,Kandivali,8,2024-02-04,19:00,Sunday
15733,4,Goregaon East,3,2024-02-04,8:00,Sunday
15734,4,Goregaon East,6,2024-02-04,9:00,Sunday
15735,4,Goregaon East,7,2024-02-04,10:00,Sunday
15736,4,Goregaon East,10,2024-02-04,11:00,Sunday
15737,4,Goregaon East,9,2024-02-04,12:00,Sunday
15738,4,Goregaon East,8,2024-02-04,13:00,Sunday
15739,4,Goregaon East,9,2024-02-04,14:00,Sunday
15740,4,Goregaon East,8,2024-02-04,15:00,Sunday
15741,4,Goregaon East,9,2024-02-04,16:00,Sunday
15742,4,Goregaon East,9,2024-02-04,17:00,Sunday
15743,4,Goregaon East,9,2024-02-04,18:00,Sunday
15744,4,Goregaon East,7,2024-02-04,19:00,Sunday
15745,5,Andheri West,2,2024-02-04,8:00,Sunday
15746,5,Andheri West,4,2024-02-04,9:00,Sunday
15747,5,Andheri West,4,2024-02-04,10:00,Sunday
15748,5,Andheri West,6,2024-02-04,11:00,Sunday
15749,5,Andheri West,7,2024-02-04,12:00,Sunday
15750,5,Andheri West,9,2024-02-04,13:00,Sunday
15751,5,Andheri West,9,2024-02-04,14:00,Sunday
15752,5,Andheri West,7,2024-02-04,15:00,Sunday
15753,5,Andheri West,8,2024-02-04,16:00,Sunday
15754,5,Andheri West,9,2024-02-04,17:00,Sunday
15755,5,Andheri West,7,2024-02-04,18:00,Sunday
15756,5,Andheri West,9,2024-02-04,19:00,Sunday
15757,6,Pathanwadi,2,2024-02-04,8:00,Sunday
15758,6,Pathanwadi,5,2024-02-04,9:00,Sunday
15759,6,Pathanwadi,8,2024-02-04,10:00,Sunday
15760,6,Pathanwadi,8,2024-02-04,11:00,Sunday
15761,6,Pathanwadi,8,2024-02-04,12:00,Sunday
15762,6,Pathanwadi,9,2024-02-04,13:00,Sunday
15763,6,Pathanwadi,8,2024-02-04,14:00,Sunday
15764,6,Pathanwadi,7,2024-02-04,15:00,Sunday
15765,6,Pathanwadi,7,2024-02-04,16:00,Sunday
15766,6,Pathanwadi,7,2024-02-04,17:00,Sunday
15767,6,Pathanwadi,7,2024-02-04,18:00,Sunday
15768,6,Pathanwadi,8,2024-02-04,19:00,Sunday
15769,1,Thane,3,2024-02-05,8:00,Monday
15770,1,Thane,6,2024-02-05,9:00,Monday
15771,1,Thane,9,2024-02-05,10:00,Monday
15772,1,Thane,10,2024-02-05,11:00,Monday
15773,1,Thane,10,2024-02-05,12:00,Monday
15774,1,Thane,9,2024-02-05,13:00,Monday
15775,1,Thane,8,2024-02-05,14:00,Monday
15776,1,Thane,7,2024-02-05,15:00,Monday
15777,1,Thane,9,2024-02-05,16:00,Monday
15778,1,Thane,7,2024-02-05,17:00,Monday
15779,1,Thane,7,2024-02-05,18:00,Monday
15780,1,Thane,9,2024-02-05,19:00,Monday
15781,2,Malad East,3,2024-02-05,8:00,Monday
15782,2,Malad East,4,2024-02-05,9:00,Monday
15783,2,Malad East,2,2024-02-05,10:00,Monday
15784,2,Malad East,7,2024-02-05,11:00,Monday
15785,2,Malad East,9,2024-02-05,12:00,Monday
15786,2,Malad East,8,2024-02-05,13:00,Monday
15787,2,Malad East,8,2024-02-05,14:00,Monday
15788,2,Malad East,9,2024-02-05,15:00,Monday
15789,2,Malad East,8,2024-02-05,16:00,Monday
15790,2,Malad East,7,2024-02-05,17:00,Monday
15791,2,Malad East,9,2024-02-05,18:00,Monday
15792,2,Malad East,7,2024-02-05,19:00,Monday
15793,3,Kandivali,4,2024-02-05,8:00,Monday
15794,3,Kandivali,5,2024-02-05,9:00,Monday
15795,3,Kandivali,8,2024-02-05,10:00,Monday
15796,3,Kandivali,10,2024-02-05,11:00,Monday
15797,3,Kandivali,10,2024-02-05,12:00,Monday
15798,3,Kandivali,9,2024-02-05,13:00,Monday
15799,3,Kandivali,7,2024-02-05,14:00,Monday
15800,3,Kandivali,8,2024-02-05,15:00,Monday
15801,3,Kandivali,8,2024-02-05,16:00,Monday
15802,3,Kandivali,9,2024-02-05,17:00,Monday
15803,3,Kandivali,8,2024-02-05,18:00,Monday
15804,3,Kandivali,9,2024-02-05,19:00,Monday
15805,4,Goregaon East,3,2024-02-05,8:00,Monday
15806,4,Goregaon East,6,2024-02-05,9:00,Monday
15807,4,Goregaon East,9,2024-02-05,10:00,Monday
15808,4,Goregaon East,10,2024-02-05,11:00,Monday
15809,4,Goregaon East,7,2024-02-05,12:00,Monday
15810,4,Goregaon East,7,2024-02-05,13:00,Monday
15811,4,Goregaon East,8,2024-02-05,14:00,Monday
15812,4,Goregaon East,8,2024-02-05,15:00,Monday
15813,4,Goregaon East,7,2024-02-05,16:00,Monday
15814,4,Goregaon East,9,2024-02-05,17:00,Monday
15815,4,Goregaon East,7,2024-02-05,18:00,Monday
15816,4,Goregaon East,9,2024-02-05,19:00,Monday
15817,5,Andheri West,5,2024-02-05,8:00,Monday
15818,5,Andheri West,8,2024-02-05,9:00,Monday
15819,5,Andheri West,9,2024-02-05,10:00,Monday
15820,5,Andheri West,10,2024-02-05,11:00,Monday
15821,5,Andheri West,10,2024-02-05,12:00,Monday
15822,5,Andheri West,8,2024-02-05,13:00,Monday
15823,5,Andheri West,8,2024-02-05,14:00,Monday
15824,5,Andheri West,9,2024-02-05,15:00,Monday
15825,5,Andheri West,9,2024-02-05,16:00,Monday
15826,5,Andheri West,7,2024-02-05,17:00,Monday
15827,5,Andheri West,7,2024-02-05,18:00,Monday
15828,5,Andheri West,8,2024-02-05,19:00,Monday
15829,6,Pathanwadi,3,2024-02-05,8:00,Monday
15830,6,Pathanwadi,5,2024-02-05,9:00,Monday
15831,6,Pathanwadi,6,2024-02-05,10:00,Monday
15832,6,Pathanwadi,8,2024-02-05,11:00,Monday
15833,6,Pathanwadi,10,2024-02-05,12:00,Monday
15834,6,Pathanwadi,10,2024-02-05,13:00,Monday
15835,6,Pathanwadi,10,2024-02-05,14:00,Monday
15836,6,Pathanwadi,10,2024-02-05,15:00,Monday
15837,6,Pathanwadi,10,2024-02-05,16:00,Monday
15838,6,Pathanwadi,10,2024-02-05,17:00,Monday
15839,6,Pathanwadi,10,2024-02-05,18:00,Monday
15840,6,Pathanwadi,10,2024-02-05,19:00,Monday
15841,1,Thane,4,2024-02-06,8:00,Tuesday
15842,1,Thane,5,2024-02-06,9:00,Tuesday
15843,1,Thane,7,2024-02-06,10:00,Tuesday
15844,1,Thane,9,2024-02-06,11:00,Tuesday
15845,1,Thane,10,2024-02-06,12:00,Tuesday
15846,1,Thane,10,2024-02-06,13:00,Tuesday
15847,1,Thane,10,2024-02-06,14:00,Tuesday
15848,1,Thane,10,2024-02-06,15:00,Tuesday
15849,1,Thane,10,2024-02-06,16:00,Tuesday
15850,1,Thane,10,2024-02-06,17:00,Tuesday
15851,1,Thane,10,2024-02-06,18:00,Tuesday
15852,1,Thane,10,2024-02-06,19:00,Tuesday
15853,2,Malad East,2,2024-02-06,8:00,Tuesday
15854,2,Malad East,3,2024-02-06,9:00,Tuesday
15855,2,Malad East,4,2024-02-06,10:00,Tuesday
15856,2,Malad East,7,2024-02-06,11:00,Tuesday
15857,2,Malad East,10,2024-02-06,12:00,Tuesday
15858,2,Malad East,10,2024-02-06,13:00,Tuesday
15859,2,Malad East,10,2024-02-06,14:00,Tuesday
15860,2,Malad East,10,2024-02-06,15:00,Tuesday
15861,2,Malad East,10,2024-02-06,16:00,Tuesday
15862,2,Malad East,10,2024-02-06,17:00,Tuesday
15863,2,Malad East,10,2024-02-06,18:00,Tuesday
15864,2,Malad East,10,2024-02-06,19:00,Tuesday
15865,3,Kandivali,3,2024-02-06,8:00,Tuesday
15866,3,Kandivali,6,2024-02-06,9:00,Tuesday
15867,3,Kandivali,7,2024-02-06,10:00,Tuesday
15868,3,Kandivali,8,2024-02-06,11:00,Tuesday
15869,3,Kandivali,8,2024-02-06,12:00,Tuesday
15870,3,Kandivali,7,2024-02-06,13:00,Tuesday
15871,3,Kandivali,7,2024-02-06,14:00,Tuesday
15872,3,Kandivali,8,2024-02-06,15:00,Tuesday
15873,3,Kandivali,9,2024-02-06,16:00,Tuesday
15874,3,Kandivali,8,2024-02-06,17:00,Tuesday
15875,3,Kandivali,8,2024-02-06,18:00,Tuesday
15876,3,Kandivali,8,2024-02-06,19:00,Tuesday
15877,4,Goregaon East,4,2024-02-06,8:00,Tuesday
15878,4,Goregaon East,7,2024-02-06,9:00,Tuesday
15879,4,Goregaon East,8,2024-02-06,10:00,Tuesday
15880,4,Goregaon East,10,2024-02-06,11:00,Tuesday
15881,4,Goregaon East,10,2024-02-06,12:00,Tuesday
15882,4,Goregaon East,9,2024-02-06,13:00,Tuesday
15883,4,Goregaon East,9,2024-02-06,14:00,Tuesday
15884,4,Goregaon East,7,2024-02-06,15:00,Tuesday
15885,4,Goregaon East,7,2024-02-06,16:00,Tuesday
15886,4,Goregaon East,9,2024-02-06,17:00,Tuesday
15887,4,Goregaon East,7,2024-02-06,18:00,Tuesday
15888,4,Goregaon East,7,2024-02-06,19:00,Tuesday
15889,5,Andheri West,2,2024-02-06,8:00,Tuesday
15890,5,Andheri West,3,2024-02-06,9:00,Tuesday
15891,5,Andheri West,5,2024-02-06,10:00,Tuesday
15892,5,Andheri West,6,2024-02-06,11:00,Tuesday
15893,5,Andheri West,8,2024-02-06,12:00,Tuesday
15894,5,Andheri West,8,2024-02-06,13:00,Tuesday
15895,5,Andheri West,8,2024-02-06,14:00,Tuesday
15896,5,Andheri West,9,2024-02-06,15:00,Tuesday
15897,5,Andheri West,9,2024-02-06,16:00,Tuesday
15898,5,Andheri West,8,2024-02-06,17:00,Tuesday
15899,5,Andheri West,8,2024-02-06,18:00,Tuesday
15900,5,Andheri West,8,2024-02-06,19:00,Tuesday
15901,6,Pathanwadi,4,2024-02-06,8:00,Tuesday
15902,6,Pathanwadi,6,2024-02-06,9:00,Tuesday
15903,6,Pathanwadi,7,2024-02-06,10:00,Tuesday
15904,6,Pathanwadi,8,2024-02-06,11:00,Tuesday
15905,6,Pathanwadi,9,2024-02-06,12:00,Tuesday
15906,6,Pathanwadi,8,2024-02-06,13:00,Tuesday
15907,6,Pathanwadi,8,2024-02-06,14:00,Tuesday
15908,6,Pathanwadi,9,2024-02-06,15:00,Tuesday
15909,6,Pathanwadi,9,2024-02-06,16:00,Tuesday
15910,6,Pathanwadi,9,2024-02-06,17:00,Tuesday
15911,6,Pathanwadi,7,2024-02-06,18:00,Tuesday
15912,6,Pathanwadi,7,2024-02-06,19:00,Tuesday
15913,1,Thane,5,2024-02-07,8:00,Wednesday
15914,1,Thane,7,2024-02-07,9:00,Wednesday
15915,1,Thane,8,2024-02-07,10:00,Wednesday
15916,1,Thane,7,2024-02-07,11:00,Wednesday
15917,1,Thane,8,2024-02-07,12:00,Wednesday
15918,1,Thane,9,2024-02-07,13:00,Wednesday
15919,1,Thane,9,2024-02-07,14:00,Wednesday
15920,1,Thane,7,2024-02-07,15:00,Wednesday
15921,1,Thane,7,2024-02-07,16:00,Wednesday
15922,1,Thane,8,2024-02-07,17:00,Wednesday
